checked_at,date,tournament_id,tournament_name,city,protocol_id,category,protocol_url,local_cache_path,cache_before,downloaded,http_status,status,matched_terms,error,context,sqlite_import_status
2026-06-02T17:10:03,2025-11-16,2025111500,Кубок Академии Танца-2025 (Москва),Москва,74754,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2025/11/1500/74754.php,data/cache/protocols/2025/11/1500/74754.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:12,2025-11-16,2025111602,Список категорий фестиваля | Кубок Эстетики (Москва) | 16.11.25,Москва,74841,Ювеналы-1 N+E Соло Ж St,https://compreg.ru/resultsdata/2025/11/1602/74841.php,data/cache/protocols/2025/11/1602/74841.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:12,2025-11-16,2025111602,Список категорий фестиваля | Кубок Эстетики (Москва) | 16.11.25,Москва,74846,Ювеналы-1+2 N+E Соло Ж St,https://compreg.ru/resultsdata/2025/11/1602/74846.php,data/cache/protocols/2025/11/1602/74846.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:03,2025-11-16,2025111602,Кубок Эстетики (Москва),Москва,74851,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2025/11/1602/74851.php,data/cache/protocols/2025/11/1602/74851.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:03,2025-11-16,2025111602,Кубок Эстетики (Москва),Москва,74870,Ювеналы-1 N+E Соло Ж La,https://compreg.ru/resultsdata/2025/11/1602/74870.php,data/cache/protocols/2025/11/1602/74870.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:03,2025-11-16,2025111602,Кубок Эстетики (Москва),Москва,74875,Ювеналы-1+2 N+E Соло Ж La,https://compreg.ru/resultsdata/2025/11/1602/74875.php,data/cache/protocols/2025/11/1602/74875.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:03,2025-11-16,2025111602,Кубок Эстетики (Москва),Москва,74883,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2025/11/1602/74883.php,data/cache/protocols/2025/11/1602/74883.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:12,2025-11-23,2025112300,Список категорий фестиваля | Forum Cup (Москва) | 23.11.25,Москва,74973,Ювеналы-1+2 N соло Ж St,https://compreg.ru/resultsdata/2025/11/2300/74973.php,data/cache/protocols/2025/11/2300/74973.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:12,2025-11-23,2025112300,Список категорий фестиваля | Forum Cup (Москва) | 23.11.25,Москва,74974,Ювеналы-1+2 N+E соло Ж St,https://compreg.ru/resultsdata/2025/11/2300/74974.php,data/cache/protocols/2025/11/2300/74974.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:03,2025-11-23,2025112300,Forum Cup (Москва),Москва,74978,Ювеналы-1+2 N соло Ж La,https://compreg.ru/resultsdata/2025/11/2300/74978.php,data/cache/protocols/2025/11/2300/74978.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:03,2025-11-23,2025112300,Forum Cup (Москва),Москва,74979,Ювеналы-1+2 N+E соло Ж La,https://compreg.ru/resultsdata/2025/11/2300/74979.php,data/cache/protocols/2025/11/2300/74979.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:12,2025-11-29,2025112901,Список категорий фестиваля | XVI Golden Step Cup 2025 (Москва) | 29.11.25,Москва,75089,Ювеналы-1 N Соло Ж St,https://compreg.ru/resultsdata/2025/11/2901/75089.php,data/cache/protocols/2025/11/2901/75089.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:12,2025-11-29,2025112901,Список категорий фестиваля | XVI Golden Step Cup 2025 (Москва) | 29.11.25,Москва,75091,Ювеналы-1+2 N Соло Ж St,https://compreg.ru/resultsdata/2025/11/2901/75091.php,data/cache/protocols/2025/11/2901/75091.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:03,2025-11-29,2025112901,XVI Golden Step Cup 2025 (Москва),Москва,75098,Ювеналы-1 N+E Соло Ж St,https://compreg.ru/resultsdata/2025/11/2901/75098.php,data/cache/protocols/2025/11/2901/75098.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:04,2025-11-29,2025112901,XVI Golden Step Cup 2025 (Москва),Москва,75104,Ювеналы-1+2 N+E Соло Ж St,https://compreg.ru/resultsdata/2025/11/2901/75104.php,data/cache/protocols/2025/11/2901/75104.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:04,2025-11-29,2025112901,XVI Golden Step Cup 2025 (Москва),Москва,75122,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2025/11/2901/75122.php,data/cache/protocols/2025/11/2901/75122.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:04,2025-11-29,2025112901,XVI Golden Step Cup 2025 (Москва),Москва,75135,EADC Ювеналы-1 Соло Ж St,https://compreg.ru/resultsdata/2025/11/2901/75135.php,data/cache/protocols/2025/11/2901/75135.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:04,2025-11-29,2025112901,XVI Golden Step Cup 2025 (Москва),Москва,75094,Ювеналы-1 N Соло Ж La,https://compreg.ru/resultsdata/2025/11/2901/75094.php,data/cache/protocols/2025/11/2901/75094.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:04,2025-11-29,2025112901,XVI Golden Step Cup 2025 (Москва),Москва,75096,Ювеналы-1+2 N Соло Ж La,https://compreg.ru/resultsdata/2025/11/2901/75096.php,data/cache/protocols/2025/11/2901/75096.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:04,2025-11-29,2025112901,XVI Golden Step Cup 2025 (Москва),Москва,75110,Ювеналы-1 N+E Соло Ж La,https://compreg.ru/resultsdata/2025/11/2901/75110.php,data/cache/protocols/2025/11/2901/75110.php,no,yes,200,checked_no_match,,,,
